full_scorecard,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place
https://stats.espncricinfo.com/ci/engine/match/1254101.html,Delhi Capitals,Royal Challengers Bangalore,164.0,166.0,Royal Challengers Bangalore,Field,RCB,7 wickets,Srikar Bharat,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1254088.html,Mumbai Indians,Sunrisers Hyderabad,235.0,193.0,Mumbai Indians,Bat,Mumbai,42 runs,Ishan Kishan,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1254114.html,Delhi Capitals,Chennai Super Kings,172.0,173.0,Chennai Super Kings,Field,Super,4 wickets,Ruturaj Gaikwad,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1254115.html,Royal Challengers Bangalore,Kolkata Knight Riders,138.0,139.0,Royal Challengers Bangalore,Bat,KKR,4 wickets,Sunil Narine,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1254116.html,Delhi Capitals,Kolkata Knight Riders,135.0,136.0,Kolkata Knight Riders,Field,KKR,3 wickets,Venkatesh Iyer,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1254117.html,Chennai Super Kings,Kolkata Knight Riders,192.0,165.0,Kolkata Knight Riders,Field,Super,27 runs,Faf du Plessis,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216492.html,Mumbai Indians,Chennai Super Kings,162.0,166.0,Chennai Super Kings,Field,Super,5 wickets,Ambati Rayudu,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216493.html,Delhi Capitals,Kings XI Punjab,157.0,157.0,Kings XI Punjab,Field,Tied,Tied,Marcus Stoinis,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216534.html,Royal Challengers Bangalore,Sunrisers Hyderabad,163.0,153.0,Sunrisers Hyderabad,Field,RCB,10 runs,Yuzvendra Chahal,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216496.html,Rajasthan Royals,Chennai Super Kings,216.0,200.0,Chennai Super Kings,Field,Royals,16 runs,Sanju Samson,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216508.html,Mumbai Indians,Kolkata Knight Riders,195.0,146.0,Kolkata Knight Riders,Field,Mumbai,49 runs,Rohit Sharma,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216510.html,Kings XI Punjab,Royal Challengers Bangalore,206.0,109.0,Royal Challengers Bangalore,Field,Kings,97 runs,KL Rahul,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216539.html,Delhi Capitals,Chennai Super Kings,175.0,131.0,Chennai Super Kings,Field,Capitals,44 runs,Prithvi Shaw,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216545.html,Sunrisers Hyderabad,Kolkata Knight Riders,142.0,145.0,Sunrisers Hyderabad,Bat,KKR,7 wickets,Shubman Gill,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216527.html,Kings XI Punjab,Rajasthan Royals,223.0,226.0,Rajasthan Royals,Field,Royals,4 wickets,Sanju Samson,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216547.html,Royal Challengers Bangalore,Mumbai Indians,201.0,201.0,Mumbai Indians,Field,Tied,Tied,AB de Villiers,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216532.html,Sunrisers Hyderabad,Delhi Capitals,162.0,147.0,Delhi Capitals,Field,Sunrisers,15 runs,Rashid Khan,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216504.html,Kolkata Knight Riders,Rajasthan Royals,174.0,137.0,Rajasthan Royals,Field,KKR,37 runs,Shivam Mavi,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216503.html,Mumbai Indians,Kings XI Punjab,191.0,143.0,Kings XI Punjab,Field,Mumbai,48 runs,Kieron Pollard,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216516.html,Sunrisers Hyderabad,Chennai Super Kings,164.0,157.0,Sunrisers Hyderabad,Bat,Sunrisers,7 runs,Priyam Garg,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216514.html,Rajasthan Royals,Royal Challengers Bangalore,154.0,158.0,Rajasthan Royals,Bat,RCB,8 wickets,Yuzvendra Chahal,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216515.html,Delhi Capitals,Kolkata Knight Riders,228.0,210.0,Kolkata Knight Riders,Field,Capitals,18 runs,Shreyas Iyer,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216538.html,Mumbai Indians,Sunrisers Hyderabad,208.0,174.0,Mumbai Indians,Bat,Mumbai,34 runs,Trent Boult,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216513.html,Kings XI Punjab,Chennai Super Kings,178.0,181.0,Kings XI Punjab,Bat,Super,10 wickets,Shane Watson,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216519.html,Delhi Capitals,Royal Challengers Bangalore,196.0,137.0,Royal Challengers Bangalore,Field,Capitals,59 runs,Axar Patel,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216511.html,Mumbai Indians,Rajasthan Royals,193.0,136.0,Mumbai Indians,Bat,Mumbai,57 runs,Suryakumar Yadav,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216501.html,Kolkata Knight Riders,Chennai Super Kings,167.0,157.0,Kolkata Knight Riders,Bat,KKR,10 runs,Rahul Tripathi,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216542.html,Sunrisers Hyderabad,Kings XI Punjab,201.0,132.0,Sunrisers Hyderabad,Bat,Sunrisers,69 runs,Jonny Bairstow,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216500.html,Delhi Capitals,Rajasthan Royals,184.0,138.0,Rajasthan Royals,Field,Capitals,46 runs,Ravichandran Ashwin,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216523.html,Kolkata Knight Riders,Kings XI Punjab,164.0,162.0,Kolkata Knight Riders,Bat,KKR,2 runs,Dinesh Karthik,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216525.html,Royal Challengers Bangalore,Chennai Super Kings,169.0,132.0,Royal Challengers Bangalore,Bat,RCB,37 runs,Virat Kohli,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216507.html,Sunrisers Hyderabad,Rajasthan Royals,158.0,163.0,Sunrisers Hyderabad,Bat,Royals,5 wickets,Rahul Tewatia,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216529.html,Delhi Capitals,Mumbai Indians,162.0,166.0,Delhi Capitals,Bat,Mumbai,5 wickets,Quinton de Kock,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216540.html,Royal Challengers Bangalore,Kolkata Knight Riders,194.0,112.0,Royal Challengers Bangalore,Bat,RCB,82 runs,AB de Villiers,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216528.html,Chennai Super Kings,Sunrisers Hyderabad,167.0,147.0,Chennai Super Kings,Bat,Super,20 runs,Ravindra Jadeja,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216543.html,Delhi Capitals,Rajasthan Royals,161.0,148.0,Delhi Capitals,Bat,Capitals,13 runs,Anrich Nortje,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216531.html,Royal Challengers Bangalore,Kings XI Punjab,171.0,177.0,Royal Challengers Bangalore,Bat,Kings,8 wickets,KL Rahul,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216526.html,Kolkata Knight Riders,Mumbai Indians,148.0,149.0,Kolkata Knight Riders,Bat,Mumbai,8 wickets,Quinton de Kock,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216522.html,Rajasthan Royals,Royal Challengers Bangalore,177.0,179.0,Rajasthan Royals,Bat,RCB,7 wickets,AB de Villiers,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216509.html,Chennai Super Kings,Delhi Capitals,179.0,185.0,Chennai Super Kings,Bat,Capitals,5 wickets,Shikhar Dhawan,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216512.html,Kolkata Knight Riders,Sunrisers Hyderabad,163.0,163.0,Sunrisers Hyderabad,Field,Tied,Tied,Lockie Ferguson,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216517.html,Mumbai Indians,Kings XI Punjab,176.0,176.0,Mumbai Indians,Bat,Tied,Tied,KL Rahul,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216533.html,Chennai Super Kings,Rajasthan Royals,125.0,126.0,Chennai Super Kings,Bat,Royals,7 wickets,Jos Buttler,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216546.html,Delhi Capitals,Kings XI Punjab,164.0,167.0,Delhi Capitals,Bat,Kings,5 wickets,Shikhar Dhawan,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216494.html,Kolkata Knight Riders,Royal Challengers Bangalore,84.0,85.0,Kolkata Knight Riders,Bat,RCB,8 wickets,Mohammed Siraj,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216518.html,Rajasthan Royals,Sunrisers Hyderabad,154.0,156.0,Sunrisers Hyderabad,Field,Sunrisers,8 wickets,Manish Pandey,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216521.html,Chennai Super Kings,Mumbai Indians,114.0,116.0,Mumbai Indians,Field,Mumbai,10 wickets,Trent Boult,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216497.html,Kolkata Knight Riders,Delhi Capitals,194.0,135.0,Delhi Capitals,Field,KKR,59 runs,Varun Chakravarthy,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216498.html,Kings XI Punjab,Sunrisers Hyderabad,126.0,114.0,Sunrisers Hyderabad,Field,Kings,12 runs,Chris Jordan,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216544.html,Royal Challengers Bangalore,Chennai Super Kings,145.0,150.0,Royal Challengers Bangalore,Bat,Super,8 wickets,Ruturaj Gaikwad,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216541.html,Mumbai Indians,Rajasthan Royals,195.0,196.0,Mumbai Indians,Bat,Royals,8 wickets,Ben Stokes,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216520.html,Kolkata Knight Riders,Kings XI Punjab,149.0,150.0,Kings XI Punjab,Field,Kings,8 wickets,Chris Gayle,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216524.html,Sunrisers Hyderabad,Delhi Capitals,219.0,131.0,Delhi Capitals,Field,Sunrisers,88 runs,Wriddhiman Saha,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216499.html,Royal Challengers Bangalore,Mumbai Indians,164.0,166.0,Mumbai Indians,Field,Mumbai,5 wickets,Suryakumar Yadav,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216536.html,Kolkata Knight Riders,Chennai Super Kings,172.0,178.0,Chennai Super Kings,Field,Super,6 wickets,Ruturaj Gaikwad,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216537.html,Kings XI Punjab,Rajasthan Royals,185.0,186.0,Rajasthan Royals,Field,Royals,7 wickets,Ben Stokes,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216535.html,Delhi Capitals,Mumbai Indians,110.0,111.0,Mumbai Indians,Field,Mumbai,9 wickets,Ishan Kishan,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216502.html,Royal Challengers Bangalore,Sunrisers Hyderabad,120.0,121.0,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Sandeep Sharma,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216506.html,Kings XI Punjab,Chennai Super Kings,153.0,154.0,Chennai Super Kings,Field,Super,9 wickets,Ruturaj Gaikwad,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216530.html,Kolkata Knight Riders,Rajasthan Royals,191.0,131.0,Rajasthan Royals,Field,KKR,60 runs,Pat Cummins,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1216505.html,Royal Challengers Bangalore,Delhi Capitals,152.0,154.0,Delhi Capitals,Field,Capitals,6 wickets,Anrich Nortje,Zayed Cricket Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1216495.html,Mumbai Indians,Sunrisers Hyderabad,149.0,151.0,Sunrisers Hyderabad,Field,Sunrisers,10 wickets,Shahbaz Nadeem,Sharjah Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1237177.html,Mumbai Indians,Delhi Capitals,200.0,143.0,Delhi Capitals,Field,Mumbai,57 runs,Jasprit Bumrah,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1237178.html,Royal Challengers Bangalore,Sunrisers Hyderabad,131.0,132.0,Sunrisers Hyderabad,Field,Sunrisers,6 wickets,Kane Williamson,Sheikh Zayed Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1237180.html,Delhi Capitals,Sunrisers Hyderabad,189.0,172.0,Delhi Capitals,Bat,Capitals,17 runs,Marcus Stoinis,Sheikh Zayed Stadium,Abu Dhabi
https://stats.espncricinfo.com/ci/engine/match/1237181.html,Delhi Capitals,Mumbai Indians,156.0,157.0,Delhi Capitals,Bat,Mumbai,5 wickets,Trent Boult,Dubai International Cricket Stadium,
https://stats.espncricinfo.com/ci/engine/match/1175356.html,Royal Challengers Bangalore,Chennai Super Kings,70.0,71.0,Chennai Super Kings,Field,Super,7 wickets,Harbhajan Singh,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/1175357.html,Sunrisers Hyderabad,Kolkata Knight Riders,181.0,183.0,Kolkata Knight Riders,Field,KKR,6 wickets,Andre Russell,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/1175358.html,Delhi Capitals,Mumbai Indians,213.0,176.0,Mumbai Indians,Field,Capitals,37 runs,Rishabh Pant,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/1175359.html,Kings XI Punjab,Rajasthan Royals,184.0,170.0,Rajasthan Royals,Field,Kings,14 runs,Chris Gayle,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/1175360.html,Delhi Capitals,Chennai Super Kings,147.0,150.0,Delhi Capitals,Bat,Super,6 wickets,Shane Watson,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/1175361.html,Kolkata Knight Riders,Kings XI Punjab,218.0,190.0,Kings XI Punjab,Field,KKR,28 runs,Andre Russell,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/1175362.html,Mumbai Indians,Royal Challengers Bangalore,187.0,181.0,Royal Challengers Bangalore,Field,Mumbai,6 runs,Jasprit Bumrah,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/1175363.html,Rajasthan Royals,Sunrisers Hyderabad,198.0,201.0,Rajasthan Royals,Bat,Sunrisers,5 wickets,Rashid Khan,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/1175364.html,Mumbai Indians,Kings XI Punjab,176.0,177.0,Kings XI Punjab,Field,Kings,8 wickets,Mayank Agarwal,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/1175365.html,Kolkata Knight Riders,Delhi Capitals,185.0,185.0,Delhi Capitals,Field,Tied,Tied,Prithvi Shaw,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/1175366.html,Sunrisers Hyderabad,Royal Challengers Bangalore,231.0,113.0,Royal Challengers Bangalore,Field,Sunrisers,118 runs,Jonny Bairstow,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/1175367.html,Chennai Super Kings,Rajasthan Royals,175.0,167.0,Rajasthan Royals,Field,Super,8 runs,MS Dhoni,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/1175368.html,Kings XI Punjab,Delhi Capitals,166.0,152.0,Delhi Capitals,Field,Kings,14 runs,Sam Curran,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/1175369.html,Royal Challengers Bangalore,Rajasthan Royals,158.0,164.0,Rajasthan Royals,Field,Royals,7 wickets,Shreyas Gopal,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/1175370.html,Mumbai Indians,Chennai Super Kings,170.0,133.0,Chennai Super Kings,Field,Mumbai,37 runs,Hardik Pandya,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/1175371.html,Delhi Capitals,Sunrisers Hyderabad,129.0,131.0,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Jonny Bairstow,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/1175372.html,Royal Challengers Bangalore,Kolkata Knight Riders,205.0,206.0,Kolkata Knight Riders,Field,KKR,5 wickets,Andre Russell,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/1178393.html,Chennai Super Kings,Kings XI Punjab,160.0,138.0,Chennai Super Kings,Bat,Super,22 runs,Harbhajan Singh,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/1178394.html,Mumbai Indians,Sunrisers Hyderabad,136.0,96.0,Sunrisers Hyderabad,Field,Mumbai,40 runs,Alzarri Joseph,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/1178395.html,Royal Challengers Bangalore,Delhi Capitals,149.0,152.0,Delhi Capitals,Field,Capitals,4 wickets,Kagiso Rabada,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/1178396.html,Rajasthan Royals,Kolkata Knight Riders,139.0,140.0,Kolkata Knight Riders,Field,KKR,8 wickets,Harry Gurney,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/1178397.html,Sunrisers Hyderabad,Kings XI Punjab,150.0,151.0,Kings XI Punjab,Field,Kings,6 wickets,KL Rahul,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/1178398.html,Kolkata Knight Riders,Chennai Super Kings,108.0,111.0,Chennai Super Kings,Field,Super,7 wickets,Deepak Chahar,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/1178399.html,Kings XI Punjab,Mumbai Indians,197.0,198.0,Mumbai Indians,Field,Mumbai,3 wickets,Kieron Pollard,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/1178400.html,Rajasthan Royals,Chennai Super Kings,151.0,155.0,Chennai Super Kings,Field,Super,4 wickets,MS Dhoni,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/1178401.html,Kolkata Knight Riders,Delhi Capitals,178.0,180.0,Delhi Capitals,Field,Capitals,7 wickets,Shikhar Dhawan,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/1178402.html,Mumbai Indians,Rajasthan Royals,187.0,188.0,Rajasthan Royals,Field,Royals,4 wickets,Jos Buttler,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/1178403.html,Kings XI Punjab,Royal Challengers Bangalore,173.0,174.0,Royal Challengers Bangalore,Field,RCB,8 wickets,AB de Villiers,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/1178404.html,Kolkata Knight Riders,Chennai Super Kings,161.0,162.0,Chennai Super Kings,Field,Super,5 wickets,Imran Tahir,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/1178405.html,Delhi Capitals,Sunrisers Hyderabad,155.0,116.0,Sunrisers Hyderabad,Field,Capitals,39 runs,Keemo Paul,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/1178406.html,Royal Challengers Bangalore,Mumbai Indians,171.0,172.0,Mumbai Indians,Field,Mumbai,5 wickets,Lasith Malinga,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/1178407.html,Kings XI Punjab,Rajasthan Royals,182.0,170.0,Rajasthan Royals,Field,Kings,12 runs,Ravichandran Ashwin,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/1178408.html,Chennai Super Kings,Sunrisers Hyderabad,132.0,137.0,Chennai Super Kings,Bat,Sunrisers,6 wickets,David Warner,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/1178409.html,Mumbai Indians,Delhi Capitals,168.0,128.0,Mumbai Indians,Bat,Mumbai,40 runs,Hardik Pandya,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/1178410.html,Royal Challengers Bangalore,Kolkata Knight Riders,213.0,203.0,Kolkata Knight Riders,Field,RCB,10 runs,Virat Kohli,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/1178411.html,Mumbai Indians,Rajasthan Royals,161.0,162.0,Rajasthan Royals,Field,Royals,5 wickets,Steven Smith,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/1178412.html,Kings XI Punjab,Delhi Capitals,163.0,166.0,Delhi Capitals,Field,Capitals,5 wickets,Shreyas Iyer,Feroz Shah Kotla,Delhi
